condition,model,scope,state,target_family,comparisons,family_pairs,unrelated_pairs,family_vs_unrelated_auc_lower,family_vs_unrelated_auc_upper,missing_exact_p_A,all_count,all_C_count,all_C_frequency,all_mean_p_A_lower,all_mean_p_A_upper,all_mean_p_C_lower,all_mean_p_C_upper,family_count,family_C_count,family_C_frequency,family_mean_p_A_lower,family_mean_p_A_upper,family_mean_p_C_lower,family_mean_p_C_upper,unrelated_count,unrelated_C_count,unrelated_C_frequency,unrelated_mean_p_A_lower,unrelated_mean_p_A_upper,unrelated_mean_p_C_lower,unrelated_mean_p_C_upper,own_count,own_C_count,own_C_frequency,own_mean_p_A_lower,own_mean_p_A_upper,own_mean_p_C_lower,own_mean_p_C_upper
baseline,gemma4:12b,all_crops,state_303,Waterproof_Male,11,1,10,0.9,0.9,0,11,0,0.0,0.44938778997705775,0.44938778997705775,1.362697636201862e-05,1.362697636201862e-05,1,0,0.0,0.999996542930667,0.999996542930667,2.7220686074297245e-08,2.7220686074297245e-08,10,0,0.0,0.39432691468169684,0.39432691468169684,1.4986951929613052e-05,1.4986951929613052e-05,1,0,0.0,0.999996542930667,0.999996542930667,2.7220686074297245e-08,2.7220686074297245e-08
baseline,gemma4:12b,all_crops,state_303,USB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.09094292664691404,0.09094292664691404,3.321465582115224e-07,1.8513964740029705e-05,1,0,0.0,0.9999914169306978,0.9999914169306978,1.0806416183166958e-07,1.0806416183166958e-07,10,0,0.0,3.807761853567749e-05,3.807761853567749e-05,3.545547978495077e-07,2.035455479784951e-05,1,0,0.0,0.9999914169306978,0.9999914169306978,1.0806416183166958e-07,1.0806416183166958e-07
baseline,gemma4:12b,all_crops,state_303,DSUB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.13905542701199164,0.13905542701199164,2.9052518325678296e-05,2.9052518325678296e-05,1,0,0.0,0.999995231628418,0.999995231628418,1.8742380107421667e-08,1.8742380107421667e-08,10,0,0.0,0.05296144655034901,0.05296144655034901,3.195589592023538e-05,3.195589592023538e-05,1,0,0.0,0.999995231628418,0.999995231628418,1.8742380107421667e-08,1.8742380107421667e-08
baseline,gemma4:12b,all_crops,all,gear,132,36,96,0.9377893518518519,0.9377893518518519,0,132,0,0.0,0.503018648146814,0.503018648146814,1.42956856511398e-05,1.42956856511398e-05,36,0,0.0,0.9997674276448907,0.9997674276448907,7.864716228966785e-08,7.864716228966785e-08,96,0,0.0,0.31673785583503516,0.31673785583503516,1.9627075084458596e-05,1.9627075084458596e-05,12,0,0.0,0.9996072153272803,0.9996072153272803,7.226699039350234e-08,7.226699039350234e-08
baseline,gemma4:12b,all_crops,all,hex_nut,88,16,72,1.0,1.0,0,88,0,0.0,0.180304826230046,0.180304826230046,1.7563902418117664e-05,1.87002660544813e-05,16,0,0.0,0.9898015522113264,0.9898015522113264,4.826455039285116e-07,4.826455039285116e-07,72,0,0.0,0.0004166649008726362,0.0004166649008726362,2.1359737287937472e-05,2.2748626176826363e-05,8,0,0.0,0.9877770542565041,0.9877770542565041,6.710862971373562e-07,6.710862971373562e-07
baseline,gemma4:12b,all_crops,all,round_pin,132,36,96,1.0,1.0,0,132,0,0.0,0.4964915982274835,0.4964915982274835,0.0001646889597913408,0.0001646889597913408,36,0,0.0,0.9999966588284921,0.9999966588284921,3.299707842618433e-08,3.299707842618433e-08,96,0,0.0,0.30767720050210534,0.30767720050210534,0.00022643494580868373,0.00022643494580868373,12,0,0.0,0.9999961555004114,0.9999961555004114,3.496199835574025e-08,3.496199835574025e-08
baseline,gemma4:12b,all_crops,all,Waterproof_Male,44,4,40,0.95625,0.95625,0,44,0,0.0,0.4064815100413824,0.4064815100413824,2.0111448138404472e-05,2.0111448138404472e-05,4,0,0.0,0.9999941289425237,0.9999941289425237,2.1571253228513217e-08,2.1571253228513217e-08,40,0,0.0,0.3471302481512682,0.3471302481512682,2.212043582692207e-05,2.212043582692207e-05,4,0,0.0,0.9999941289425237,0.9999941289425237,2.1571253228513217e-08,2.1571253228513217e-08
baseline,gemma4:12b,all_crops,all,USB_Male,44,4,40,1.0,1.0,0,44,0,0.0,0.1360748960009731,0.1360748960009731,5.374718154549818e-07,2.0992395284979775e-05,4,0,0.0,0.999993175267976,0.999993175267976,6.596379891681276e-08,6.596379891681276e-08,40,0,0.0,0.04968306807427282,0.04968306807427282,5.846226171087987e-07,2.3085038433586073e-05,4,0,0.0,0.999993175267976,0.999993175267976,6.596379891681276e-08,6.596379891681276e-08
baseline,gemma4:12b,all_crops,all,DSUB_Male,44,4,40,1.0,1.0,0,44,0,0.0,0.1754199985597712,0.1754199985597712,1.8092655678036224e-05,1.8092655678036224e-05,4,0,0.0,0.9999828636650956,0.9999828636650956,2.0417223262233597e-08,2.0417223262233597e-08,40,0,0.0,0.09296371204923877,0.09296371204923877,1.9899879523513624e-05,1.9899879523513624e-05,4,0,0.0,0.9999828636650956,0.9999828636650956,2.0417223262233597e-08,2.0417223262233597e-08
baseline,gemma4:12b,autonomous_depth_only,original,gear,33,9,24,0.9398148148148148,0.9398148148148148,0,33,0,0.0,0.544476080372448,0.544476080372448,2.081606028860272e-06,2.081606028860272e-06,9,0,0.0,0.9999705950413337,0.9999705950413337,3.3792203630559805e-08,3.3792203630559805e-08,24,0,0.0,0.37366563737161584,0.37366563737161584,2.8495362133214142e-06,2.8495362133214142e-06,3,0,0.0,0.9999647935223189,0.9999647935223189,3.65032474239493e-08,3.65032474239493e-08
baseline,gemma4:12b,autonomous_depth_only,original,hex_nut,22,4,18,1.0,1.0,0,22,0,0.0,0.18194744404988608,0.18194744404988608,7.084284992729002e-06,7.084284992729002e-06,4,0,0.0,0.9997661560750969,0.9997661560750969,6.654040346578999e-08,6.654040346578999e-08,18,0,0.0,0.0002099524887281483,0.0002099524887281483,8.643783790343047e-06,8.643783790343047e-06,2,0,0.0,0.9997309744251384,0.9997309744251384,5.207678155951481e-08,5.207678155951481e-08
baseline,gemma4:12b,autonomous_depth_only,original,round_pin,33,9,24,1.0,1.0,0,33,0,0.0,0.5447742485793936,0.5447742485793936,0.0002353993201684243,0.0002353993201684243,9,0,0.0,0.9999967416127207,0.9999967416127207,3.608921285034856e-08,3.608921285034856e-08,24,0,0.0,0.37406581369189595,0.37406581369189595,0.0003236605317767645,0.0003236605317767645,3,0,0.0,0.9999961058299173,0.9999961058299173,3.57177549762508e-08,3.57177549762508e-08
baseline,gemma4:12b,autonomous_depth_only,original,Waterproof_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.2839680664863948,0.2839680664863948,2.5403824487506172e-05,2.5403824487506172e-05,1,0,0.0,0.9999976158140953,0.9999976158140953,1.7967632203456594e-08,1.7967632203456594e-08,10,0,0.0,0.21236511155362475,0.21236511155362475,2.794241017303645e-05,2.794241017303645e-05,1,0,0.0,0.9999976158140953,0.9999976158140953,1.7967632203456594e-08,1.7967632203456594e-08
baseline,gemma4:12b,autonomous_depth_only,original,USB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.18113075598017628,0.18113075598017628,1.607609991268791e-07,2.7435000331771497e-05,1,0,0.0,0.9999930858610072,0.9999930858610072,5.856326653435542e-08,5.856326653435542e-08,10,0,0.0,0.0992445229920932,0.0992445229920932,1.7098077238613146e-07,3.017264403829521e-05,1,0,0.0,0.9999930858610072,0.9999930858610072,5.856326653435542e-08,5.856326653435542e-08
baseline,gemma4:12b,autonomous_depth_only,original,DSUB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.1646907565066922,0.1646907565066922,9.774619247406611e-06,9.774619247406611e-06,1,0,0.0,0.9999645948420485,0.9999645948420485,1.8345021204046568e-08,1.8345021204046568e-08,10,0,0.0,0.08116337267315661,0.08116337267315661,1.0750246670026866e-05,1.0750246670026866e-05,1,0,0.0,0.9999645948420485,0.9999645948420485,1.8345021204046568e-08,1.8345021204046568e-08
baseline,gemma4:12b,autonomous_depth_only,state_101,gear,30,9,21,0.9417989417989417,0.9417989417989417,0,30,0,0.0,0.5013134133838485,0.5013134133838485,2.5975401907302223e-05,2.5975401907302223e-05,9,0,0.0,0.999965641233787,0.999965641233787,5.083726171626795e-08,5.083726171626795e-08,21,0,0.0,0.28760531573387493,0.28760531573387493,3.7085929612553346e-05,3.7085929612553346e-05,3,0,0.0,0.9999756415688958,0.9999756415688958,4.3070421157176036e-08,4.3070421157176036e-08
baseline,gemma4:12b,autonomous_depth_only,state_101,hex_nut,20,4,16,1.0,1.0,0,20,0,0.0,0.1922091958062584,0.1922091958062584,1.5958982154485015e-05,1.5958982154485015e-05,4,0,0.0,0.9597007634862799,0.9597007634862799,1.7729667570437306e-06,1.7729667570437306e-06,16,0,0.0,0.0003363038862530276,0.0003363038862530276,1.950548600384534e-05,1.950548600384534e-05,2,0,0.0,0.9515446720507821,0.9515446720507821,2.5494204130826127e-06,2.5494204130826127e-06
baseline,gemma4:12b,autonomous_depth_only,state_101,round_pin,30,9,21,1.0,1.0,0,30,0,0.0,0.5035877849754175,0.5035877849754175,4.944725389071626e-05,4.944725389071626e-05,9,0,0.0,0.9999963574939011,0.9999963574939011,3.300556073403802e-08,3.300556073403802e-08,21,0,0.0,0.29084125389606735,0.29084125389606735,7.062478888928005e-05,7.062478888928005e-05,3,0,0.0,0.9999963442483732,0.9999963442483732,3.367977039057865e-08,3.367977039057865e-08
baseline,gemma4:12b,autonomous_depth_only,state_101,Waterproof_Male,10,1,9,1.0,1.0,0,10,0,0.0,0.3832209431009387,0.3832209431009387,3.1802635199948546e-05,3.1802635199948546e-05,1,0,0.0,0.9999982118606638,0.9999982118606638,1.3661833821553053e-08,1.3661833821553053e-08,9,0,0.0,0.31469013546096924,0.31469013546096924,3.533474335174042e-05,3.533474335174042e-05,1,0,0.0,0.9999982118606638,0.9999982118606638,1.3661833821553053e-08,1.3661833821553053e-08
baseline,gemma4:12b,autonomous_depth_only,state_101,DSUB_Male,10,1,9,1.0,1.0,0,10,0,0.0,0.19980605196909215,0.19980605196909215,1.0227078924383825e-06,1.0227078924383825e-06,1,0,0.0,0.999975919724226,0.999975919724226,1.861916941987157e-08,1.861916941987157e-08,9,0,0.0,0.11089828888518842,0.11089828888518842,1.134273306107106e-06,1.134273306107106e-06,1,0,0.0,0.999975919724226,0.999975919724226,1.861916941987157e-08,1.861916941987157e-08
baseline,gemma4:12b,autonomous_depth_only,state_202,gear,33,9,24,0.9675925925925926,0.9675925925925926,0,33,0,0.0,0.49636725696672607,0.49636725696672607,1.4138297156214227e-05,1.4138297156214227e-05,9,0,0.0,0.9994913737072982,0.9994913737072982,9.793506402105685e-08,9.793506402105685e-08,24,0,0.0,0.30769571318901145,0.30769571318901145,1.9403432940786662e-05,1.9403432940786662e-05,3,0,0.0,0.9991594950577269,0.9991594950577269,1.3261400344212289e-07,1.3261400344212289e-07
baseline,gemma4:12b,autonomous_depth_only,state_202,hex_nut,22,4,18,1.0,1.0,0,22,0,0.0,0.18212536063227527,0.18212536063227527,2.985691279754646e-05,3.440236734300101e-05,4,0,0.0,0.9999676346776611,0.9999676346776611,3.9979646467465934e-08,3.9979646467465934e-08,18,0,0.0,0.0003826330666339788,0.0003826330666339788,3.648289794223069e-05,4.203845349778624e-05,2,0,0.0,0.9999685883527442,0.9999685883527442,3.877669991391051e-08,3.877669991391051e-08
baseline,gemma4:12b,autonomous_depth_only,state_202,round_pin,33,9,24,1.0,1.0,0,33,0,0.0,0.45805436461560417,0.45805436461560417,0.00017150549411273976,0.00017150549411273976,9,0,0.0,0.9999966886308411,0.9999966886308411,2.8922282980605404e-08,2.8922282980605404e-08,24,0,0.0,0.25482599310989024,0.25482599310989024,0.00023580920854889944,0.00023580920854889944,3,0,0.0,0.9999961853028054,0.9999961853028054,2.7380414390810256e-08,2.7380414390810256e-08
baseline,gemma4:12b,autonomous_depth_only,state_202,Waterproof_Male,11,1,10,0.9,0.9,0,11,0,0.0,0.4532889185013502,0.4532889185013502,1.2498315879632043e-05,1.2498315879632043e-05,1,0,0.0,0.9999841451646687,0.9999841451646687,2.743486081474597e-08,2.743486081474597e-08,10,0,0.0,0.3986193958350185,0.3986193958350185,1.3745403981513772e-05,1.3745403981513772e-05,1,0,0.0,0.9999841451646687,0.9999841451646687,2.743486081474597e-08,2.743486081474597e-08
baseline,gemma4:12b,autonomous_depth_only,state_202,USB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.09098390585944434,0.09098390585944434,2.7994583657263525e-07,1.8461764018390818e-05,1,0,0.0,0.9999927282334015,0.9999927282334015,5.905918267845482e-08,5.905918267845482e-08,10,0,0.0,8.302362204863214e-05,8.302362204863214e-05,3.020345019620533e-07,2.0302034501962054e-05,1,0,0.0,0.9999927282334015,0.9999927282334015,5.905918267845482e-08,5.905918267845482e-08
baseline,gemma4:12b,autonomous_depth_only,state_202,DSUB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.21531563138216814,0.21531563138216814,2.5417056958821876e-05,2.5417056958821876e-05,1,0,0.0,0.9999957084656899,0.9999957084656899,2.5962322317594585e-08,2.5962322317594585e-08,10,0,0.0,0.13684762367381595,0.13684762367381595,2.79561664224723e-05,2.79561664224723e-05,1,0,0.0,0.9999957084656899,0.9999957084656899,2.5962322317594585e-08,2.5962322317594585e-08
baseline,gemma4:12b,autonomous_depth_only,state_303,gear,30,9,21,0.8941798941798942,0.8941798941798942,0,30,0,0.0,0.5670386313247416,0.5670386313247416,1.8219431854855244e-05,1.8219431854855244e-05,9,0,0.0,0.9996421005971438,0.9996421005971438,1.3202411979078684e-07,1.3202411979078684e-07,21,0,0.0,0.38163714449371244,0.38163714449371244,2.5971178027025727e-05,2.5971178027025727e-05,3,0,0.0,0.9993289311601788,0.9993289311601788,7.68802895507611e-08,7.68802895507611e-08
baseline,gemma4:12b,autonomous_depth_only,state_303,hex_nut,20,4,16,1.0,1.0,0,20,0,0.0,0.2006513136384392,0.2006513136384392,2.0581443638741745e-05,2.0581443638741745e-05,4,0,0.0,0.9997716546062674,0.9997716546062674,5.1095208737059955e-08,5.1095208737059955e-08,16,0,0.0,0.000871228396482153,0.000871228396482153,2.5714030746242918e-05,2.5714030746242918e-05,2,0,0.0,0.999863982197352,0.999863982197352,4.407129399338696e-08,4.407129399338696e-08
baseline,gemma4:12b,autonomous_depth_only,state_303,round_pin,30,9,21,1.0,1.0,0,30,0,0.0,0.49957538675923147,0.49957538675923147,3.2966510915545666e-05,3.2966510915545666e-05,9,0,0.0,0.9999968475765052,0.9999968475765052,3.397125713974533e-08,3.397125713974533e-08,21,0,0.0,0.2851090464089713,0.2851090464089713,4.708045648343392e-05,4.708045648343392e-05,3,0,0.0,0.9999959866205496,0.9999959866205496,4.3070053665321273e-08,4.3070053665321273e-08
baseline,gemma4:12b,autonomous_depth_only,state_303,Waterproof_Male,10,1,9,0.8888888888888888,0.8888888888888888,0,10,0,0.0,0.39433512820141126,0.39433512820141126,1.4985806471932314e-05,1.4985806471932314e-05,1,0,0.0,0.999996542930667,0.999996542930667,2.7220686074297245e-08,2.7220686074297245e-08,9,0,0.0,0.3270394154537162,0.3270394154537162,1.664787155924987e-05,1.664787155924987e-05,1,0,0.0,0.999996542930667,0.999996542930667,2.7220686074297245e-08,2.7220686074297245e-08
baseline,gemma4:12b,autonomous_depth_only,state_303,DSUB_Male,10,1,9,1.0,1.0,0,10,0,0.0,0.15277138306164237,0.15277138306164237,2.501565067815176e-05,2.501565067815176e-05,1,0,0.0,0.999995231628418,0.999995231628418,1.8742380107421667e-08,1.8742380107421667e-08,9,0,0.0,0.0586353998875562,0.0586353998875562,2.779308493349002e-05,2.779308493349002e-05,1,0,0.0,0.999995231628418,0.999995231628418,1.8742380107421667e-08,1.8742380107421667e-08
baseline,gemma4:12b,autonomous_depth_only,all,gear,126,36,90,0.933641975308642,0.933641975308642,0,126,0,0.0,0.5269713609004004,0.5269713609004004,1.4770649348985577e-05,1.4770649348985577e-05,36,0,0.0,0.9997674276448907,0.9997674276448907,7.864716228966785e-08,7.864716228966785e-08,90,0,0.0,0.3378529342026043,0.3378529342026043,2.064745022366394e-05,2.064745022366394e-05,12,0,0.0,0.9996072153272803,0.9996072153272803,7.226699039350234e-08,7.226699039350234e-08
baseline,gemma4:12b,autonomous_depth_only,all,hex_nut,84,16,68,1.0,1.0,0,84,0,0.0,0.18889061776073218,0.18889061776073218,1.8375176991078517e-05,1.956565318155471e-05,16,0,0.0,0.9898015522113264,0.9898015522113264,4.826455039285116e-07,4.826455039285116e-07,68,0,0.0,0.00044098612529825255,0.00044098612529825255,2.25851843998197e-05,2.405577263511382e-05,8,0,0.0,0.9877770542565041,0.9877770542565041,6.710862971373562e-07,6.710862971373562e-07
baseline,gemma4:12b,autonomous_depth_only,all,round_pin,126,36,90,1.0,1.0,0,126,0,0.0,0.5014939633926538,0.5014939633926538,0.00012619263345608152,0.00012619263345608152,36,0,0.0,0.9999966588284921,0.9999966588284921,3.299707842618433e-08,3.299707842618433e-08,90,0,0.0,0.30209288521831873,0.30209288521831873,0.00017665648800714367,0.00017665648800714367,12,0,0.0,0.9999961555004114,0.9999961555004114,3.496199835574025e-08,3.496199835574025e-08
baseline,gemma4:12b,autonomous_depth_only,all,Waterproof_Male,42,4,38,0.9539473684210527,0.9539473684210527,0,42,0,0.0,0.37822351304496893,0.37822351304496893,2.1066856208507832e-05,2.1066856208507832e-05,4,0,0.0,0.9999941289425237,0.9999941289425237,2.1571253228513217e-08,2.1571253228513217e-08,38,0,0.0,0.31277397452943684,0.31277397452943684,2.328214936169513e-05,2.328214936169513e-05,4,0,0.0,0.9999941289425237,0.9999941289425237,2.1571253228513217e-08,2.1571253228513217e-08
baseline,gemma4:12b,autonomous_depth_only,all,USB_Male,42,2,40,1.0,1.0,0,42,0,0.0,0.09493591754917431,0.09493591754917431,5.595839793705895e-07,2.198855142363466e-05,2,0,0.0,0.9999929070472043,0.9999929070472043,5.8811224606405116e-08,5.8811224606405116e-08,40,0,0.0,0.04968306807427282,0.04968306807427282,5.846226171087987e-07,2.3085038433586073e-05,2,0,0.0,0.9999929070472043,0.9999929070472043,5.8811224606405116e-08,5.8811224606405116e-08
baseline,gemma4:12b,autonomous_depth_only,all,DSUB_Male,42,4,38,1.0,1.0,0,42,0,0.0,0.18347249088297163,0.18347249088297163,1.541647676129559e-05,1.541647676129559e-05,4,0,0.0,0.9999828636650956,0.9999828636650956,2.0417223262233597e-08,2.0417223262233597e-08,38,0,0.0,0.0975240305901165,0.0975240305901165,1.7037114607404363e-05,1.7037114607404363e-05,4,0,0.0,0.9999828636650956,0.9999828636650956,2.0417223262233597e-08,2.0417223262233597e-08
family_ablation,gemma4:12b,all_crops,original,gear,33,9,24,1.0,1.0,0,33,3,0.09090909090909091,0.27801333905017156,0.27801333905017156,0.1414785789806595,0.1414785789806595,9,0,0.0,0.9999967416127412,0.9999967416127412,2.612996848708588e-07,2.612996848708588e-07,24,3,0.125,0.007269563089207974,0.007269563089207974,0.19453294811102498,0.19453294811102498,3,0,0.0,0.9999964237213229,0.9999964237213229,2.7623072413661997e-07,2.7623072413661997e-07
family_ablation,gemma4:12b,all_crops,original,hex_nut,22,4,18,1.0,1.0,0,22,0,0.0,0.1818143346119456,0.1818143346119456,0.015119931979781807,0.015119931979781807,4,0,0.0,0.9999732375150897,0.9999732375150897,1.8541538304266695e-06,1.8541538304266695e-06,18,0,0.0,1.245077913583505e-06,1.245077913583505e-06,0.018479504829993228,0.018479504829993228,2,0,0.0,0.9999742507939877,0.9999742507939877,1.992159294258665e-06,1.992159294258665e-06
family_ablation,gemma4:12b,all_crops,original,round_pin,33,9,24,1.0,1.0,0,33,3,0.09090909090909091,0.27273913758039003,0.27273913758039003,0.08022694593625072,0.08022694593625072,9,0,0.0,0.9999969270494612,0.9999969270494612,2.2516279040666573e-07,2.2516279040666573e-07,24,3,0.125,1.7466529488350695e-05,1.7466529488350695e-05,0.11031196622629835,0.11031196622629835,3,0,0.0,0.999997019767792,0.999997019767792,2.4797960984757143e-07,2.4797960984757143e-07
family_ablation,gemma4:12b,all_crops,original,Waterproof_Male,11,1,10,1.0,1.0,0,11,4,0.36363636363636365,0.28784012930191893,0.28784012930191893,0.2859122073286389,0.2859122073286389,1,0,0.0,0.9999964237213419,0.9999964237213419,3.34074613903152e-07,3.34074613903152e-07,10,4,0.4,0.21662449985997662,0.21662449985997662,0.3145033946540415,0.3145033946540415,1,0,0.0,0.9999964237213419,0.9999964237213419,3.34074613903152e-07,3.34074613903152e-07
family_ablation,gemma4:12b,all_crops,original,USB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.1817876205081503,0.1817876205081503,0.05720555254752473,0.05720555254752473,1,0,0.0,0.9999934434891956,0.9999934434891956,7.573559925712907e-07,7.573559925712907e-07,10,0,0.0,0.09996703821004578,0.09996703821004578,0.06292603206667793,0.06292603206667793,1,0,0.0,0.9999934434891956,0.9999934434891956,7.573559925712907e-07,7.573559925712907e-07
family_ablation,gemma4:12b,all_crops,original,DSUB_Male,11,1,10,1.0,1.0,0,11,3,0.2727272727272727,0.27251022098837835,0.27251022098837835,0.26773815749680147,0.26773815749680147,1,0,0.0,0.9999957084656899,0.9999957084656899,5.948729270720711e-07,5.948729270720711e-07,10,3,0.3,0.19976167224064723,0.19976167224064723,0.2945119137591889,0.2945119137591889,1,0,0.0,0.9999957084656899,0.9999957084656899,5.948729270720711e-07,5.948729270720711e-07
family_ablation,gemma4:12b,all_crops,state_101,gear,33,9,24,1.0,1.0,0,33,9,0.2727272727272727,0.3465930808900642,0.3465930808900642,0.25464931114623596,0.25464931114623596,9,0,0.0,0.9999939468171932,0.9999939468171932,3.5024738230665984e-07,3.5024738230665984e-07,24,9,0.375,0.10156775616739079,0.10156775616739079,0.3501426714833061,0.3501426714833061,3,0,0.0,0.9999943574268949,0.9999943574268949,3.3765632244150525e-07,3.3765632244150525e-07
family_ablation,gemma4:12b,all_crops,state_101,hex_nut,22,4,18,1.0,1.0,0,22,0,0.0,0.18082008415841974,0.18082008415841974,0.0007248898678352635,0.0007248898678352635,4,0,0.0,0.9945057630267367,0.9945057630267367,0.0003356512945580333,0.0003356512945580333,18,0,0.0,1.0444099048586994e-06,1.0444099048586994e-06,0.000811387328563537,0.000811387328563537,2,0,0.0,0.9944780768710955,0.9944780768710955,0.00033248194552114226,0.00033248194552114226
family_ablation,gemma4:12b,all_crops,state_101,round_pin,33,9,24,1.0,1.0,0,33,0,0.0,0.2727311925507416,0.2727311925507416,0.0200410557751894,0.0200410557751894,9,0,0.0,0.9999963045120595,0.9999963045120595,3.853787460402245e-07,3.853787460402245e-07,24,0,0.0,6.775565247397411e-06,6.775565247397411e-06,0.027556307173855665,0.027556307173855665,3,0,0.0,0.9999963839848954,0.9999963839848954,3.815912884534186e-07,3.815912884534186e-07
family_ablation,gemma4:12b,all_crops,state_101,Waterproof_Male,11,1,10,1.0,1.0,0,11,4,0.36363636363636365,0.3022785713253135,0.3022785713253135,0.32100913329729536,0.32100913329729536,1,0,0.0,0.999996304512031,0.999996304512031,1.003906484109873e-07,1.003906484109873e-07,10,4,0.4,0.23250679800664176,0.23250679800664176,0.3531100365879601,0.3531100365879601,1,0,0.0,0.999996304512031,0.999996304512031,1.003906484109873e-07,1.003906484109873e-07
family_ablation,gemma4:12b,all_crops,state_101,USB_Male,11,1,10,1.0,1.0,0,11,2,0.18181818181818182,0.09190672413342656,0.09190672413342656,0.1741614368793979,0.1741614368793979,1,0,0.0,0.9999928474427408,0.9999928474427408,3.902075622483828e-07,3.902075622483828e-07,10,2,0.2,0.0010981118024951382,0.0010981118024951382,0.19157754154658144,0.19157754154658144,1,0,0.0,0.9999928474427408,0.9999928474427408,3.902075622483828e-07,3.902075622483828e-07
family_ablation,gemma4:12b,all_crops,state_101,DSUB_Male,11,1,10,0.9,0.9,0,11,3,0.2727272727272727,0.3419930938669138,0.3419930938669138,0.29460649195401395,0.29460649195401395,1,0,0.0,0.9999656677246228,0.9999656677246228,4.202582725923018e-06,4.202582725923018e-06,10,3,0.3,0.2761958364811429,0.2761958364811429,0.3240667208911428,0.3240667208911428,1,0,0.0,0.9999656677246228,0.9999656677246228,4.202582725923018e-06,4.202582725923018e-06
family_ablation,gemma4:12b,all_crops,state_202,gear,33,9,24,1.0,1.0,0,33,6,0.18181818181818182,0.27272961896436587,0.27272961896436587,0.15112517328755057,0.15112517328755057,9,0,0.0,0.9999950991736597,0.9999950991736597,5.399108538697437e-07,5.399108538697437e-07,24,6,0.25,5.063885880623957e-06,5.063885880623957e-06,0.20779691080381188,0.20779691080381188,3,0,0.0,0.9999951124190929,0.9999951124190929,5.542200388281878e-07,5.542200388281878e-07
family_ablation,gemma4:12b,all_crops,state_202,hex_nut,22,4,18,1.0,1.0,0,22,0,0.0,0.18181552658251834,0.18181552658251834,0.004862680805889337,0.004862680805889337,4,0,0.0,0.9999783635135162,0.9999783635135162,1.3145785921365116e-06,1.3145785921365116e-06,18,0,0.0,1.5628200743622297e-06,1.5628200743622297e-06,0.005942984411955381,0.005942984411955381,2,0,0.0,0.9999784231185773,0.9999784231185773,1.2518936424651785e-06,1.2518936424651785e-06
family_ablation,gemma4:12b,all_crops,state_202,round_pin,33,9,24,1.0,1.0,0,33,0,0.0,0.2727375289798646,0.2727375289798646,0.008834695008003102,0.008834695008003102,9,0,0.0,0.99999670187635,0.99999670187635,2.301380289533203e-07,2.301380289533203e-07,24,0,0.0,1.533914368262647e-05,1.533914368262647e-05,0.012147619334243409,0.012147619334243409,3,0,0.0,0.9999963839849239,0.9999963839849239,2.4937684339359483e-07,2.4937684339359483e-07
family_ablation,gemma4:12b,all_crops,state_202,Waterproof_Male,11,1,10,0.9,0.9,0,11,2,0.18181818181818182,0.3500666155861514,0.3500666155861514,0.20658652616516868,0.20658652616516868,1,0,0.0,0.9999941587445919,0.9999941587445919,1.0195548112800588e-06,1.0195548112800588e-06,10,2,0.2,0.2850738612703073,0.2850738612703073,0.22724507682620443,0.22724507682620443,1,0,0.0,0.9999941587445919,0.9999941587445919,1.0195548112800588e-06,1.0195548112800588e-06
family_ablation,gemma4:12b,all_crops,state_202,USB_Male,11,1,10,1.0,1.0,0,11,0,0.0,0.09090952824119468,0.09090952824119468,0.01705620369408204,0.01705620369408204,1,0,0.0,0.9999949932096399,0.9999949932096399,4.379772028836986e-07,4.379772028836986e-07,10,0,0.0,9.817443501370222e-07,9.817443501370222e-07,0.018761780265769957,0.018761780265769957,1,0,0.0,0.9999949932096399,0.9999949932096399,4.379772028836986e-07,4.379772028836986e-07
family_ablation,gemma4:12b,all_crops,state_202,DSUB_Male,11,1,10,1.0,1.0,0,11,3,0.2727272727272727,0.272632258430346,0.272632258430346,0.2702623155422147,0.2702623155422147,1,0,0.0,0.9999957084656899,0.9999957084656899,2.8885428418216484e-07,2.8885428418216484e-07,10,3,0.3,0.19989591342681162,0.19989591342681162,0.29728851821100777,0.29728851821100777,1,0,0.0,0.9999957084656899,0.9999957084656899,2.8885428418216484e-07,2.8885428418216484e-07
family_ablation,gemma4:12b,all_crops,state_303,gear,33,9,24,1.0,1.0,0,33,3,0.09090909090909091,0.27450891519997994,0.27450891519997994,0.12874167666510986,0.12874167666510986,9,0,0.0,0.9999960925843104,0.9999960925843104,5.984228811701421e-07,5.984228811701421e-07,24,3,0.125,0.00245122368085608,0.00245122368085608,0.1770195810059456,0.1770195810059456,3,0,0.0,0.9999961058297847,0.9999961058297847,6.37780719421224e-07,6.37780719421224e-07
