condition,model,scope,state,target_family,threshold,family_total,family_retained_lower,family_retained_upper,family_rate_lower,family_rate_upper,unrelated_total,unrelated_retained_lower,unrelated_retained_upper,unrelated_rate_lower,unrelated_rate_upper,own_total,own_retained_lower,own_retained_upper,own_rate_lower,own_rate_upper
family_ablation,gemma4:12b,all_crops,state_202,all,0.13,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.14,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.15,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.16,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.17,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.18,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.19,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.2,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.21,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.22,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.23,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.24,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.25,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.26,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.27,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.28,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.29,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.3,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.31,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.32,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.33,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.34,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.35,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.36,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.37,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.38,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.39,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.4,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.41,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.42,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.43,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.44,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.45,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.46,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.47,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.48,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.49,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.5,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.51,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.52,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.53,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.54,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.55,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.56,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.57,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.58,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.59,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.6,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.61,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.62,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.63,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.64,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.65,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.66,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.67,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.68,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.69,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.7,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.71,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.72,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.73,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.74,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.75,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.76,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.77,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.78,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.79,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.8,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.81,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.82,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.83,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.84,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.85,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.86,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.87,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.88,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.89,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.9,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.91,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.92,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.93,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.94,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.95,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.96,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.97,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.98,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.99,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.995,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.999,25,25,25,1.0,1.0,96,3,3,0.03125,0.03125,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.9999,25,25,25,1.0,1.0,96,2,2,0.020833333333333332,0.020833333333333332,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_202,all,0.99999,25,22,22,0.88,0.88,96,1,1,0.010416666666666666,0.010416666666666666,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,gemma4:12b,all_crops,state_202,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,gemma4:12b,all_crops,state_202,all,1.0,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.0,25,25,25,1.0,1.0,96,96,96,1.0,1.0,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.01,25,25,25,1.0,1.0,96,10,10,0.10416666666666667,0.10416666666666667,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.02,25,25,25,1.0,1.0,96,7,7,0.07291666666666667,0.07291666666666667,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.03,25,25,25,1.0,1.0,96,7,7,0.07291666666666667,0.07291666666666667,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.04,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.05,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.06,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.07,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.08,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.09,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.1,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.11,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.12,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.13,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.14,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.15,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.16,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.17,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.18,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.19,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.2,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.21,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.22,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.23,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.24,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.25,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.26,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.27,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.28,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.29,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.3,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.31,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.32,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.33,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.34,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.35,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.36,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.37,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.38,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.39,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.4,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.41,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.42,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.43,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.44,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.45,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.46,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.47,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.48,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.49,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.5,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.51,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.52,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.53,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.54,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.55,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.56,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.57,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.58,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.59,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.6,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.61,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.62,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.63,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.64,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.65,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.66,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.67,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.68,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.69,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.7,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.71,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.72,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.73,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.74,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.75,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.76,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.77,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,gemma4:12b,all_crops,state_303,all,0.78,25,25,25,1.0,1.0,96,4,4,0.041666666666666664,0.041666666666666664,11,11,11,1.0,1.0
